Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
ARTC,ArthroCare Corporation,31.29,867777460.2,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/artc
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",6.35,25627660.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
ARUN,"Aruba Networks, Inc.",22.325,2504833499,n/a,2007,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/arun
ASBB,"ASB Bancorp, Inc.",14.51,81031835.01,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb
ASNA,"Ascena Retail Group, Inc.",21.41,3296441456,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna
ASCMA,"Ascent Capital Group, Inc.",53.52,759965482.1,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma
ASTI,"Ascent Solar Technologies, Inc.",1.94,80158720.32,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti
AERL,Asia Entertainment & Resources Ltd,3.76,159616376.6,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/aerl
APWC,Asia Pacific Wire & Cable Corporation Limited,2.91,40247537.79,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc
ASIA,"AsiaInfo-Linkage, Inc.",12.11,878206228.3,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/asia
ASMI,ASM International N.V.,37.14,2041475123,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asmi
ASML,ASML Holding N.V.,57.34,23405622456,n/a,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml
AZPN,"Aspen Technology, Inc.",25.63,2389666668,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn
APPY,"AspenBio Pharma, Inc.",2.02,15587289.6,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/appy
AACC,Asset Acceptance Capital Corp.,6.99,214806264.9,n/a,2004,Finance,Finance Companies,http://www.nasdaq.com/symbol/aacc
ASBC,Associated Banc-Corp,13.52,2320583548,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbc
ASBCW,Associated Banc-Corp,1.84,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbcw
ASFI,"Asta Funding, Inc.",9.51,123447797.9,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi
ATEA,"Astea International, Inc.",4.24,15146547.76,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atea
ASTE,"Astec Industries, Inc.",33.47,762541286.6,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ASTX,"Astex Pharmaceuticals, Inc.",3.29,306912486.3,n/a,1993,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/astx
ALOT,"Astro-Med, Inc.",8.5,63252665,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot
ATRO,Astronics Corporation,29.73,368541642.2,n/a,1972,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ASTC,Astrotech Corporation,1.205,23494559.8,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,6.7717,35466765.21,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur
ATAI,ATA Inc.,4.52,103960000,n/a,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai
ATHN,"athenahealth, Inc.",89.86,3234853875,n/a,1991,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn
AFCB,Athens Bancshares Corporation,16.25,40611350,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb
ATHX,"Athersys, Inc.",1.49,44298211.07,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx
AAME,Atlantic American Corporation,2.75,58441735,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame
ACFC,Atlantic Coast Federal Corporation,2.07,5442156.27,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc
ATNI,"Atlantic Tele-Network, Inc.",42.29,657795491.4,n/a,1991,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni
AAWW,Atlas Air Worldwide Holdings,56.11,1483525058,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww
ATML,Atmel Corporation,6.36,2799224211,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml
ATMI,ATMI Inc.,20.38,650931575.1,n/a,1993,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/atmi
ATOS,Atossa Genetics Inc.,8.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atos
ATRC,"AtriCure, Inc.",7.62,126867711.7,n/a,1979,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc
ATRI,ATRION Corporation,216.22,435421457.6,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri
ATTU,Attunity Ltd.,7.4901,77477055.11,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu
AUBN,"Auburn National Bancorporation, Inc.",21.21,77265124.23,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn
ADNC,"Audience, Inc.",7.17,145815271.9,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adnc
AUDC,AudioCodes Ltd.,2.11,85587930,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
AAC,Australia Acquisition Corp.,10.12,86357329.96,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/aac
AACOU,Australia Acquisition Corp.,10.26,82080000,n/a,2010,Finance,Business Services,http://www.nasdaq.com/symbol/aacou
AACOW,Australia Acquisition Corp.,0.25,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/aacow
AUTH,"AuthenTec, Inc.",8.04,360798159.7,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/auth
ADAT,Authentidate Holding Corp.,1.34,72431194.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat
ABTL,Autobytel Inc.,3.6,31864183.2,n/a,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/abtl
ADSK,"Autodesk, Inc.",33.59,7621571000,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk
ADP,"Automatic Data Processing, Inc.",58.41,28299926361,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp
AMAP,AutoNavi Holdings Limited,12.07,590939897.7,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amap
AUXL,"Auxilium Pharmaceuticals, Inc.",23.39,1151238047,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auxl
AVGO,Avago Technologies Limited,35.28,8638849442,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo
AVNR,"Avanir Pharmaceuticals, Inc.",3.58,487529379.8,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avnr
AVEO,"AVEO Pharmaceuticals, Inc.",10.53,459882681.6,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo
AVNW,"Aviat Networks, Inc.",2.55,156250587,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw
AVID,"Avid Technology, Inc.",9.9,384641195.4,n/a,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid
CAR,"Avis Budget Group, Inc.",17.05,1813105133,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car
AWRE,"Aware, Inc.",6.24,139331318.9,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/awre
ACLS,"Axcelis Technologies, Inc.",1.06,114314518.1,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
AXTI,AXT Inc,3.06,98998512.3,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti
BCOM,B Communications Ltd.,3.64,108796123.8,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom
BOSC,B.O.S. Better Online Solutions,0.49,2191102.13,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc
BEAV,"B/E Aerospace, Inc.",41.2,4283519051,n/a,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav
BIDU,"Baidu, Inc.",113.31,39590441482,n/a,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu
BCPC,Balchem Corporation,37.42,1096269604,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc
BWINA,"Baldwin & Lyons, Inc.",22.9999,341942457.3,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina
BWINB,"Baldwin & Lyons, Inc.",23.77,353391632.6,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb
BLDP,"Ballard Power Systems, Inc.",0.88,80504537.52,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp
BANF,BancFirst Corporation,42.97,651487334.6,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,27.5,27500000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp
BTFG,"BancTrust Financial Group, Inc.",3.12,56058250.56,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/btfg
BKMU,Bank Mutual Corporation,4.28,198277351.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu
BOCH,Bank of Commerce Holdings (CA),4.36,70915945,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch
BMRC,Bank of Marin Bancorp,42.01,225379953.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc
BKSC,Bank of South Carolina Corp.,11.85,52687932.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc
BOTJ,"Bank of the James Financial Group, Inc.",5.55,18550403.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj
OZRK,Bank of the Ozarks,33.93,1173777134,n/a,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk
BOVA,Bank Of Virginia,0.85,9628954.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bova
BFIN,BankFinancial Corporation,8.17,172166132.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin
BANR,Banner Corporation,24.49,470777906.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr
BBSI,"Barrett Business Services, Inc.",26.87,188195626,n/a,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi
BSET,"Bassett Furniture Industries, Incorporated",12.39,138844557.8,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset
BV,"Bazaarvoice, Inc.",14.4,994387320,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv
BBCN,"BBCN Bancorp, Inc.",12.79,997800428.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn
BCBP,"BCB Bancorp, Inc. (NJ)",10.3,89869745.4,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp
BCDS,BCD Semiconductor Manufacturing Limited,3.8,69409040.6,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/bcds
BCSB,"BCSB Bancorp, Inc.",12.83,40910571.95,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcsb
BFED,"Beacon Federal Bancorp, Inc.",20.67,128234613,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfed
BECN,"Beacon Roofing Supply, Inc.",28.77,1353435626,n/a,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn
BBGI,"Beasley Broadcast Group, Inc.",5.38,122721141,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi
BEBE,"bebe stores, inc.",5.17,436287500.7,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe
BBBY,Bed Bath & Beyond Inc.,70.77,16429493570,n/a,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby
BELFA,Bel Fuse Inc.,17.9,213018144.5,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,19.2,228488736,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb
BNCL,"Beneficial Mutual Bancorp, Inc.",9.48,753148478.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl
BERK,"Berkshire Bancorp, Inc.",8.58,123690978.8,n/a,1972,Finance,Major Banks,http://www.nasdaq.com/symbol/berk
BHLB,"Berkshire Hills Bancorp, Inc.",23.29,517226765.5,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb
BGMD,"BG Medicine, Inc.",3.74,75330919.18,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/bgmd
BGCP,"BGC Partners, Inc.",5.05,739259602,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgcp
BGSC,BGS Acquisition Corp.,9.8,52266634,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgsc
BGSCU,BGS Acquisition Corp.,9.9,52799967,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgscu
BGSCW,BGS Acquisition Corp.,0.17,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgscw
BIDZ,"Bidz.com, Inc.",0.77,14090993.84,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bidz
BGFV,Big 5 Sporting Goods Corporation,9.23,200257707.4,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv
BASI,"Bioanalytical Systems, Inc.",1.25,9134830,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi
BIOC,"BioClinica, Inc",5.77,89947393.31,n/a,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/bioc
BCRX,"BioCryst Pharmaceuticals, Inc.",4.38,221162782.7,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcrx
BIOD,Biodel Inc.,2.9499,41247938.42,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/biod
BDSI,"BioDelivery Sciences International, Inc.",5.98,179690669.9,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bdsi
BIOF,BioFuel Energy Corp.,10.21,63714187.91,n/a,2007,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/biof
BIIB,Biogen Idec Inc.,154.41,36494333322,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/biib
BIOL,"Biolase, Inc.",1.84,57482347.04,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/biol
BLRX,BioLineRx Ltd.,2.3,40492914.5,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blrx
BMRN,BioMarin Pharmaceutical Inc.,38.41,4745756922,n/a,1999,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmrn
BMTI,"BioMimetic Therapeutics, Inc.",4.32,121895249.8,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bmti
BRLI,"Bio-Reference Laboratories, Inc.",28.59,791925331.4,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/brli
BPAX,"Biosante Pharmaceuticals, Inc.",1.87,41115329.09,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bpax
BIOS,"BioScrip, Inc.",8.5,502490522,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bios
BSTC,BioSpecifics Technologies Corp,19.4,122849568.8,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bstc
BSPM,"Biostar Pharmaceuticals, Inc.",1.17,10998252.72,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bspm
BDMS,"Birner Dental Management Services, Inc.",16.94,31199922.6,n/a,1998,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bdms
BJRI,"BJ&#39;s Restaurants, Inc.",42.98,1203044799,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bjri
BBOX,Black Box Corporation,26.78,451746490.8,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bbox
BDE,"Black Diamond, Inc.",9.14,286387733,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde
BLKB,"Blackbaud, Inc.",24.01,1084815282,n/a,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blkb
BKCC,BlackRock Kelso Capital Corporation,10.29,758322723.1,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/bkcc
ADRA,BLDRS Asia 50 ADR Index Fund,24.71,27181000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adra
ADRD,BLDRS Developed Markets 100 ADR Index Fund,20.63,50543500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adrd
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,40.24,360148000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adre
ADRU,BLDRS Europe 100 ADR Index Fund,20.72,14504000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adru
BLMN,"Bloomin&#39; Brands, Inc.",15.05,1804474938,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/blmn
BCOR,"Blucora, Inc.",17.82,720071201.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcor
NILE,"Blue Nile, Inc.",40.31,500587558.3,n/a,2004,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/nile
MNGL,Blue Wolf Mongolia Holdings Corp.,9.82,98813750,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mngl
MNGLU,Blue Wolf Mongolia Holdings Corp.,10.1,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mnglu
MNGLW,Blue Wolf Mongolia Holdings Corp.,0.42,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mnglw
BFLY,"Bluefly, Inc.",0.75,21432459,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/bfly
BKEP,"Blueknight Energy Partners L.P., L.L.C.",6.44,145995682.3,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkep
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",8.59,259074039.2,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkepp
BPHX,"BluePhoenix Solutions, Ltd.",3.8,38434248.8,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bphx
BMC,"BMC Software, Inc.",42.99,6855357360,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bmc
BNCN,BNC Bancorp,7.75,118762441.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bncn
BOBE,"Bob Evans Farms, Inc.",40.59,1139669703,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bobe
BODY,Body Central Corp.,9.25,150507841.5,n/a,1991,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/body
BOFI,"BofI Holding, Inc.",26.56,306658971.2,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bofi
WIFI,"Boingo Wireless, Inc.",7.47,261685118.3,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wifi
BOKF,BOK Financial Corporation,58.73,4002106458,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bokf
BOLT,Bolt Technology Corporation,15.13,129754244.5,n/a,1981,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bolt
BONA,Bona Film Group Limited,5,294330380,n/a,2010,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/bona
BNSO,"Bonso Electronics International, Inc.",1.03,5404310.09,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bnso
BAMM,"Books-A-Million, Inc.",2.65,42277620.35,n/a,1992,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bamm
BPFH,"Boston Private Financial Holdings, Inc.",9.99,788549391.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpfh
BPFHW,"Boston Private Financial Holdings, Inc.",4.46,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpfhw
EPAY,"Bottomline Technologies, Inc.",23.52,866192607.8,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/epay
BBRG,"Bravo Brio Restaurant Group, Inc.",16.01,313357630.2,n/a,2010,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bbrg
BBEP,"BreitBurn Energy Partners, L.P.",19.59,1354531861,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbep
BDGE,"Bridge Bancorp, Inc.",22.31,194319966.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bdge
BBNK,Bridge Capital Holdings,15.99,243996718.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbnk
BLIN          ,"Bridgeline Digital, Inc.",1.18,17940174.84,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blin          
BRID,Bridgford Foods Corporation,7.66,70284965.78,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/brid
BCOV,Brightcove Inc.,12.28,335725707.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcov
CELL,"Brightpoint, Inc.",8.97,620380700.2,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/cell
BRCM,Broadcom Corporation,36.09,20174310000,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/brcm
